  19927604,    101744,      2667,5,-16,1935,-1042,-854,-1492,2804,14748,-1,-1,0,600,600,600,600,496,11,11,11,10,40,10
  20227649,    101746,      2668,5,-16,1935,-1040,-853,-1484,2768,14590,-22,-1,-8,600,600,600,600,496,11,11,11,10,40,10
  20527666,    101745,      2668,5,-16,1936,-1039,-861,-1498,2752,14776,-1,0,-1,600,600,600,600,496,11,11,11,10,40,10
  20827679,    101746,      2668,5,-16,1936,-1038,-861,-1492,2814,14744,-2,-1,-1,600,600,600,600,496,11,11,11,10,40,10
  21127691,    101747,      2668,5,-16,1934,-1039,-863,-1508,2792,14756,-1,-1,-2,600,600,600,600,496,11,11,11,10,40,10
  21427761,    101748,      2668,5,-16,1935,-1038,-863,-1492,2776,14726,-2,-1,-1,600,600,600,600,496,11,11,11,10,40,10
  21727831,    101747,      2668,5,-16,1934,-1038,-863,-1510,2778,14742,-4,-1,0,600,600,600,600,496,11,11,11,10,40,10
  22027902,    101746,      2668,5,-16,1932,-1037,-863,-1478,2802,14758,-1,-1,0,600,600,600,600,496,11,11,11,10,40,10
  22327934,    101749,      2669,5,-16,1931,-1037,-862,-1478,2782,14780,-1,-1,-1,600,600,600,600,496,11,11,11,10,40,10
  26563538,    101748,      2669,0,-16,1951,-1037,-890,-1494,2798,14736,0,0,-2,0,0,0,0,496,11,11,11,10,40,10
  26865580,    101752,      2664,0,-16,1952,-1034,-886,-1482,2774,14744,0,0,-1,0,0,0,0,496,11,11,11,10,40,10
  27165694,    101752,      2666,0,-16,1953,-1033,-884,-1460,2800,14778,0,0,0,0,0,0,0,496,11,11,11,10,40,10
  27465811,    101753,      2667,0,-16,1953,-1032,-883,-1504,2782,14740,0,0,0,0,0,0,0,496,11,11,11,10,40,10
  27765811,    101752,      2667,0,-16,1955,-1032,-881,-1496,2802,14736,0,0,0,0,0,0,0,496,11,11,11,10,40,10
  28065822,    101752,      2667,0,-16,1956,-1032,-880,-1514,2820,14712,0,0,0,0,0,0,0,496,11,11,11,10,40,10
  28365894,    101752,      2668,0,-16,1957,-1033,-878,-1500,2800,14766,0,0,-1,0,0,0,0,496,11,11,11,10,40,10
  28665989,    101752,      2668,0,-16,1958,-1032,-876,-1508,2806,14726,-1,-1,0,0,0,0,0,496,11,11,11,10,40,10
  28965992,    101751,      2668,0,-16,1956,-1031,-874,-1508,2800,14784,0,0,0,0,0,0,0,496,11,11,11,10,40,10
  29266001,    101750,      2668,0,-16,1956,-1030,-872,-1482,2794,14768,-1,-1,0,0,0,0,0,496,11,11,11,10,40,10
  29566010,    101750,      2668,0,-16,1955,-1029,-871,-1496,2786,14736,-1,-1,0,0,0,0,0,496,11,11,11,10,40,10
  29866014,    101752,      2668,0,-16,1957,-1030,-869,-1490,2784,14760,0,0,0,0,0,0,0,496,11,11,11,10,40,10
  30166109,    101751,      2668,0,-16,1956,-1029,-867,-1496,2796,14764,-1,-1,0,0,0,0,0,496,11,11,11,10,40,10
  30466136,    101753,      2668,0,-16,1955,-1029,-866,-1492,2806,14754,-1,-1,0,0,0,0,0,496,11,11,11,10,40,10
  30766355,    101753,      2669,2,-16,1955,-1030,-865,-1494,2808,14764,0,0,0,286,286,273,299,496,11,11,11,10,40,10
  31066358,    101749,      2669,2,-16,1955,-1030,-864,-1488,2806,14768,0,0,0,286,286,273,299,496,11,11,11,10,40,10
  31366416,    101752,      2669,2,-16,1956,-1030,-862,-1502,2782,14744,-1,-1,0,286,286,273,299,496,11,11,11,10,40,10
  31666929,    101748,      2669,2,-16,1956,-1030,-861,-1516,2796,14738,-1,-1,0,286,286,273,299,496,11,11,11,10,40,10
  31966969,    101748,      2669,2,-16,1956,-1030,-860,-1498,2794,14758,0,0,0,286,286,273,299,496,11,11,11,10,40,10
  32267046,    101747,      2669,2,-16,1956,-1031,-859,-1494,2798,14740,-1,-1,0,286,286,273,299,496,11,11,11,10,40,10
  32567102,    101748,      2669,2,-16,1955,-1031,-858,-1506,2790,14720,-1,-1,0,286,286,273,299,496,11,11,11,10,40,10
  32867311,    101748,      2669,2,-16,1954,-1032,-857,-1486,2792,14746,0,0,0,286,286,273,299,496,11,11,11,10,40,10
  33167311,    101749,      2669,2,-16,1954,-1033,-856,-1502,2796,14744,-1,-1,0,286,286,273,299,496,11,11,11,10,40,10
  33467340,    101749,      2669,2,-16,1954,-1031,-855,-1508,2826,14804,1,0,0,286,286,273,299,496,11,11,11,10,40,10
  33767375,    101754,      2668,2,-16,1955,-1032,-855,-1494,2782,14752,-1,-1,0,286,286,273,299,496,11,11,11,10,40,10
  34067428,    101755,      2669,2,-16,1955,-1032,-853,-1508,2818,14762,0,0,0,286,286,273,299,496,11,11,11,10,40,10
  38073807,    101755,      2669,0,-16,1954,-1030,-839,-1472,2798,14732,0,0,0,0,0,0,0,496,11,11,11,10,40,10
  38377301,    101744,      2661,0,-16,1953,-1030,-839,-1490,2790,14782,-1,-1,0,0,0,0,0,496,11,11,11,10,40,10
  38677313,    101745,      2665,0,-16,1952,-1030,-840,-1478,2770,14774,-3,-1,-2,0,0,0,0,496,11,11,11,10,40,10
  38977322,    101745,      2667,0,-16,1955,-1032,-842,-1524,2826,14752,-2,-1,-1,0,0,0,0,496,11,11,11,10,40,10
  39277331,    101744,      2667,0,-16,1956,-1032,-842,-1496,2810,14776,1,0,0,0,0,0,0,496,11,11,11,10,40,10
  39577334,    101746,      2668,0,-16,1956,-1032,-843,-1490,2840,14792,0,2,0,0,0,0,0,496,11,11,11,10,40,10
  39877339,    101746,      2668,0,-16,1959,-1032,-844,-1500,2812,14758,0,0,0,0,0,0,0,496,11,11,11,10,40,10
  40177346,    101745,      2668,0,-16,1959,-1032,-843,-1506,2812,14722,-1,-1,0,0,0,0,0,496,11,11,11,10,40,10
  40477353,    101744,      2668,0,-16,1960,-1031,-843,-1498,2812,14752,0,0,0,0,0,0,0,496,11,11,11,10,40,10
  40777432,    101746,      2668,0,-16,1959,-1030,-842,-1482,2792,14756,-1,-1,0,0,0,0,0,496,11,11,11,10,40,10
  41077444,    101747,      2668,0,-16,1958,-1030,-842,-1476,2794,14740,0,0,0,0,0,0,0,496,11,11,11,10,40,10
  41377468,    101746,      2668,0,-16,1958,-1031,-842,-1516,2814,14760,-1,-1,0,0,0,0,0,496,11,11,11,10,40,10
  51522902,    101749,      2668,0,-16,1963,-1032,-817,-1464,2754,14686,-4,0,-2,0,0,0,0,496,11,11,11,10,40,10
  51825802,    101754,      2662,0,-16,1963,-1032,-814,-1488,2810,14768,0,0,-1,0,0,0,0,496,11,11,11,10,40,10
  52125808,    101752,      2666,0,-16,1964,-1031,-812,-1470,2810,14720,-1,-1,0,0,0,0,0,496,11,11,11,10,40,10
  52425809,    101749,      2667,0,-16,1964,-1030,-810,-1474,2826,14750,-1,-1,0,0,0,0,0,496,11,11,11,10,40,10
  52726128,    101750,      2667,0,-16,1964,-1031,-808,-1512,2818,14722,0,0,0,0,0,0,0,496,11,11,11,10,40,10
  53025825,    101751,      2668,0,-16,1964,-1030,-805,-1500,2812,14746,-1,-1,0,0,0,0,0,496,11,11,11,10,40,10
  53325830,    101752,      2667,0,-16,1964,-1032,-803,-1490,2818,14756,0,0,-1,0,0,0,0,496,11,11,11,10,40,10
  53625840,    101751,      2668,0,-16,1964,-1032,-803,-1490,2796,14734,0,0,0,0,0,0,0,496,11,11,11,10,40,10
  53925845,    101752,      2668,0,-16,1963,-1033,-803,-1482,2818,14764,0,0,0,0,0,0,0,496,11,11,11,10,40,10
  54225859,    101752,      2668,0,-16,1962,-1033,-802,-1502,2806,14774,-1,-1,0,0,0,0,0,496,11,11,11,10,40,10
  54525864,    101749,      2668,0,-16,1962,-1033,-802,-1506,2806,14742,-1,-1,0,0,0,0,0,496,11,11,11,10,40,10
  54825866,    101750,      2668,0,-16,1961,-1034,-802,-1504,2808,14728,-2,-1,-1,0,0,0,0,496,11,11,11,10,40,10
  55125869,    101750,      2668,0,-16,1959,-1035,-802,-1496,2792,14746,0,0,0,0,0,0,0,496,11,11,11,10,40,10
  55425896,    101749,      2668,0,-16,1959,-1035,-802,-1494,2816,14748,0,0,-1,0,0,0,0,496,11,11,11,10,40,10
  55725901,    101751,      2668,0,-16,1959,-1035,-802,-1494,2794,14774,-1,-1,-1,0,0,0,0,496,11,11,11,10,40,10
  56025903,    101748,      2668,0,-16,1959,-1034,-802,-1478,2796,14706,-1,-1,0,0,0,0,0,496,11,11,11,10,40,10
  56325906,    101751,      2668,0,-16,1959,-1034,-801,-1496,2798,14746,0,0,0,0,0,0,0,496,11,11,11,10,40,10
  56625911,    101751,      2669,0,-16,1958,-1035,-800,-1494,2796,14758,0,0,0,0,0,0,0,496,11,11,11,10,40,10
  56925923,    101749,      2669,0,-16,1958,-1034,-801,-1460,2804,14748,-1,-1,0,0,0,0,0,496,11,11,11,10,40,10
  57225924,    101751,      2669,0,-16,1959,-1033,-800,-1480,2810,14758,-1,-1,0,0,0,0,0,496,11,11,11,10,40,10
  57525928,    101749,      2670,0,-16,1958,-1033,-800,-1504,2816,14726,-1,-1,0,0,0,0,0,496,11,11,11,10,40,10
  57825937,    101751,      2670,0,-16,1959,-1035,-799,-1506,2826,14722,0,0,0,0,0,0,0,496,11,11,11,10,40,10
  58125949,    101747,      2670,0,-16,1960,-1033,-798,-1488,2802,14760,0,0,0,0,0,0,0,496,11,11,11,10,40,10
  58425965,    101749,      2670,0,-16,1961,-1033,-798,-1498,2810,14742,-1,-1,0,0,0,0,0,496,11,11,11,10,40,10
  58725967,    101748,      2670,0,-16,1960,-1032,-797,-1460,2814,14752,-1,-2,0,0,0,0,0,496,11,11,11,10,40,10
  59025969,    101747,      2670,0,-16,1959,-1032,-797,-1506,2796,14778,0,0,0,0,0,0,0,496,11,11,11,10,40,10
  59325977,    101744,      2670,0,-16,1959,-1033,-797,-1474,2814,14774,-1,-1,0,0,0,0,0,496,11,11,11,10,40,10
  59625986,    101743,      2670,0,-16,1966,-1032,-786,-1510,2832,14764,-1,-1,0,0,0,0,0,496,11,11,11,10,40,10
  59925993,    101746,      2670,0,-16,1961,-1031,-786,-1498,2802,14748,-1,-1,0,0,0,0,0,496,11,11,11,10,40,10
  60226009,    101746,      2670,0,-16,1959,-1030,-785,-1480,2806,14750,-3,-1,0,0,0,0,0,496,11,11,11,10,40,10
  60526017,    101749,      2670,0,-16,1956,-1036,-813,-1480,2794,14718,0,1,-13,0,0,0,0,496,11,11,11,10,40,10
  60826039,    101749,      2670,0,-16,1961,-1039,-836,-1480,2816,14734,0,0,1,0,0,0,0,496,11,11,11,10,40,10
  61126041,    101751,      2670,0,-16,1966,-1050,-896,-1634,2962,14724,-9,0,-10,0,0,0,0,496,11,11,11,10,40,10
  61426048,    101752,      2670,0,-16,1966,-1049,-913,-1486,2768,14726,11,0,2,0,0,0,0,496,11,11,11,10,40,10
  61726048,    101749,      2670,0,-16,1970,-1046,-912,-1492,2830,14766,-1,-1,0,0,0,0,0,496,11,11,11,10,40,10
  62026059,    101752,      2671,0,-16,1970,-1042,-913,-1468,2804,14776,-1,-1,0,0,0,0,0,496,11,11,11,10,40,10
  62326083,    101751,      2670,0,-16,1971,-1040,-912,-1480,2846,14786,0,0,0,0,0,0,0,496,11,11,11,10,40,10
  62625911,    101749,      2670,0,-16,1971,-1038,-912,-1514,2820,14720,-1,-1,0,0,0,0,0,496,11,11,11,10,40,10
  62926056,    101748,      2670,0,-16,1971,-1036,-910,-1480,2810,14758,-1,-1,0,0,0,0,0,496,11,11,11,10,40,10
  63226352,    101746,      2670,0,-16,1971,-1036,-910,-1492,2810,14752,-2,-1,0,0,0,0,0,496,11,11,11,10,40,10
  63526358,    101749,      2670,0,-16,1971,-1034,-910,-1492,2828,14764,-1,-1,0,0,0,0,0,496,11,11,11,10,40,10
  63826369,    101747,      2670,0,-16,1969,-1033,-910,-1482,2810,14724,-1,-1,0,0,0,0,0,496,11,11,11,10,40,10
  64126375,    101745,      2670,0,-16,1970,-1034,-910,-1484,2826,14748,-1,-1,-1,0,0,0,0,496,11,11,11,10,40,10
  64426382,    101746,      2670,0,-16,1971,-1033,-909,-1482,2818,14740,-1,-2,-1,0,0,0,0,496,11,11,11,10,40,10
  64726385,    101744,      2670,0,-16,1971,-1033,-909,-1488,2836,14772,-1,-1,-1,0,0,0,0,496,11,11,11,10,40,10
  65026552,    101747,      2670,0,-16,1972,-1033,-909,-1496,2814,14754,-1,-1,-1,0,0,0,0,496,11,11,11,10,40,10
  65326555,    101748,      2670,2,-16,1971,-1033,-908,-1492,2820,14730,-1,-1,-1,286,286,273,299,496,11,11,11,10,40,10
  65626562,    101748,      2670,2,-16,1972,-1033,-908,-1470,2842,14756,-1,-1,0,286,286,273,299,496,11,11,11,10,40,10
  65926576,    101748,      2670,2,-16,1972,-1033,-909,-1500,2816,14718,-1,-1,-1,286,286,273,299,496,11,11,11,10,40,10
  66226611,    101747,      2670,2,-16,1973,-1033,-908,-1494,2828,14734,-1,-1,0,286,286,273,299,496,11,11,11,10,40,10
  66526660,    101748,      2670,2,-16,1973,-1034,-909,-1506,2836,14746,0,0,0,286,286,273,299,496,11,11,11,10,40,10
  66826718,    101749,      2670,2,-16,1973,-1034,-908,-1490,2828,14762,-1,-1,0,286,286,273,299,496,11,11,11,10,40,10
  67126753,    101750,      2670,2,-16,1974,-1033,-908,-1492,2836,14734,-1,-1,0,286,286,273,299,496,11,11,11,10,40,10
  67426769,    101750,      2670,2,-16,1974,-1032,-907,-1490,2834,14730,-1,-1,0,286,286,273,299,496,11,11,11,10,40,10
  67726775,    101750,      2669,2,-16,1975,-1033,-907,-1474,2822,14756,0,1,-1,286,286,273,299,496,11,11,11,10,40,10
  68026823,    101752,      2670,2,-16,1975,-1033,-906,-1498,2810,14752,-1,-1,0,286,286,273,299,496,11,11,11,10,40,10
  68326886,    101751,      2669,2,-16,1975,-1033,-906,-1480,2836,14752,0,0,0,286,286,273,299,496,11,11,11,10,40,10
  68626971,    101750,      2669,2,-16,1974,-1032,-906,-1494,2832,14748,-1,-1,-1,286,286,273,299,496,11,11,11,10,40,10
  68927000,    101751,      2669,2,-16,1976,-1031,-906,-1502,2822,14718,0,0,0,286,286,273,299,496,11,11,11,10,40,10
  69227034,    101751,      2669,2,-16,1976,-1032,-905,-1488,2838,14728,-1,-1,0,286,286,273,299,496,11,11,11,10,40,10
  69527071,    101753,      2669,2,-16,1975,-1031,-904,-1482,2812,14746,-1,-1,-1,286,286,273,299,496,11,11,11,10,40,10
  69827097,    101752,      2669,2,-16,1974,-1032,-904,-1478,2836,14752,-1,-1,0,286,286,273,299,496,11,11,11,10,40,10
  70127099,    101754,      2669,2,-16,1973,-1032,-903,-1484,2842,14766,0,0,-1,286,286,273,299,496,11,11,11,10,40,10
  70427133,    101754,      2669,2,-16,1973,-1032,-903,-1486,2834,14784,2,0,0,286,286,273,299,496,11,11,11,10,40,10
  70727182,    101752,      2669,2,-16,1973,-1033,-902,-1484,2822,14728,0,0,0,286,286,273,299,496,11,11,11,10,40,10
  71027187,    101753,      2668,2,-16,1974,-1033,-901,-1476,2824,14764,-1,-1,0,286,286,273,299,496,11,11,11,10,40,10
  71327203,    101753,      2669,2,-16,1974,-1033,-901,-1474,2844,14758,0,0,0,286,286,273,299,496,11,11,11,10,40,10
  71627267,    101753,      2669,2,-16,1974,-1032,-901,-1484,2832,14730,-1,-1,0,286,286,273,299,496,11,11,11,10,40,10
  71927326,    101751,      2668,2,-16,1973,-1032,-900,-1476,2826,14758,-1,-1,0,286,286,273,299,496,11,11,11,10,40,10
  72227339,    101752,      2668,2,-16,1972,-1032,-900,-1488,2810,14740,-1,-1,0,286,286,273,299,496,11,11,11,10,40,10
  72527390,    101751,      2668,2,-16,1972,-1032,-899,-1508,2836,14716,-1,-1,0,286,286,273,299,496,11,11,11,10,40,10
  72827396,    101752,      2668,2,-16,1972,-1032,-898,-1502,2820,14732,-1,-1,0,286,286,273,299,496,11,11,11,10,40,10
  73127408,    101753,      2668,2,-16,1973,-1033,-897,-1482,2828,14756,0,0,-1,286,286,273,299,496,11,11,11,10,40,10
  73427454,    101753,      2668,2,-16,1973,-1032,-897,-1484,2830,14764,0,0,-1,286,286,273,299,496,11,11,11,10,40,10
  73727508,    101750,      2668,2,-16,1974,-1033,-896,-1478,2832,14710,-1,-1,0,286,286,273,299,496,11,11,11,10,40,10
  74027518,    101754,      2668,2,-16,1975,-1033,-895,-1482,2836,14720,0,0,-1,286,286,273,299,496,11,11,11,10,40,10
  74327565,    101752,      2668,2,-16,1976,-1033,-894,-1472,2842,14742,-1,-1,0,286,286,273,299,496,11,11,11,10,40,10
  74627585,    101754,      2668,2,-16,1975,-1033,-894,-1472,2808,14740,-1,-1,0,286,286,273,299,496,11,11,11,10,40,10
  74927622,    101753,      2668,2,-16,1975,-1033,-894,-1486,2816,14728,0,0,0,286,286,273,299,496,11,11,11,10,40,10
  75227677,    101754,      2668,2,-16,1976,-1033,-894,-1482,2826,14760,0,0,0,286,286,273,299,496,11,11,11,10,40,10
  75527705,    101753,      2668,2,-16,1975,-1033,-893,-1500,2832,14768,0,0,0,286,286,273,299,496,11,11,11,10,40,10
  75827732,    101755,      2668,2,-16,1975,-1032,-893,-1474,2832,14748,0,0,0,286,286,273,299,496,11,11,11,10,40,10
  76127711,    101752,      2668,2,-16,1975,-1032,-892,-1492,2820,14760,0,0,0,286,286,273,299,496,11,11,11,10,40,10
  76428044,    101750,      2668,2,-16,1974,-1032,-892,-1496,2812,14764,0,0,0,286,286,273,299,496,11,11,11,10,40,10
  76728058,    101753,      2668,2,-16,1973,-1032,-892,-1486,2834,14752,-1,-1,0,286,286,273,299,496,11,11,11,10,40,10
  77028144,    101754,      2668,2,-16,1973,-1034,-892,-1488,2816,14752,0,0,0,286,286,273,299,496,11,11,11,10,40,10
  77328175,    101753,      2668,2,-16,1974,-1033,-892,-1488,2814,14794,0,0,0,286,286,273,299,496,11,11,11,10,40,10
  77628216,    101752,      2668,2,-16,1974,-1032,-891,-1486,2826,14754,-1,-1,0,286,286,273,299,496,11,11,11,10,40,10
  77928279,    101753,      2668,2,-16,1976,-1032,-891,-1502,2832,14770,-1,-1,0,286,286,273,299,496,11,11,11,10,40,10
  78228304,    101751,      2668,2,-16,1975,-1033,-890,-1506,2848,14740,0,0,0,286,286,273,299,496,11,11,11,10,40,10
  78528323,    101752,      2668,2,-16,1975,-1033,-890,-1486,2806,14758,-1,-1,0,286,286,273,299,496,11,11,11,10,40,10
  78828354,    101752,      2668,2,-16,1974,-1033,-890,-1478,2818,14754,0,0,0,286,286,273,299,496,11,11,11,10,40,10
  79128392,    101753,      2668,2,-16,1974,-1033,-889,-1484,2834,14784,-1,-1,0,286,286,273,299,496,11,11,11,10,40,10
  79428434,    101754,      2668,2,-16,1973,-1033,-889,-1502,2820,14734,0,0,0,286,286,273,299,496,11,11,11,10,40,10
  79728461,    101756,      2668,2,-16,1972,-1033,-888,-1506,2840,14768,-1,-1,0,286,286,273,299,496,11,11,11,10,40,10
  80028481,    101754,      2668,2,-16,1972,-1033,-888,-1490,2834,14746,0,0,0,286,286,273,299,496,11,11,11,10,40,10
  80328490,    101754,      2668,2,-16,1972,-1033,-888,-1478,2782,14690,-6,-1,-3,286,286,273,299,496,11,11,11,10,40,10
  80628534,    101751,      2668,2,-16,1973,-1033,-888,-1510,2832,14758,0,0,0,286,286,273,299,496,11,11,11,10,40,10
  80928565,    101754,      2668,2,-16,1973,-1034,-888,-1504,2816,14748,0,0,0,286,286,273,299,496,11,11,11,10,40,10
  81228572,    101753,      2668,2,-16,1974,-1034,-888,-1518,2844,14744,0,0,0,286,286,273,299,496,11,11,11,10,40,10
  81528619,    101753,      2668,2,-16,1975,-1034,-888,-1516,2830,14736,0,0,0,286,286,273,299,496,11,11,11,10,40,10
  81828644,    101751,      2668,2,-16,1974,-1035,-888,-1494,2832,14760,0,0,0,286,286,273,299,496,11,11,11,10,40,10
  82128774,    101747,      2667,2,-16,1974,-1035,-888,-1494,2814,14732,0,0,0,286,286,273,299,496,11,11,11,10,40,10
  82428820,    101752,      2667,2,-16,1974,-1034,-888,-1486,2816,14734,-1,-1,-1,286,286,273,299,496,11,11,11,10,40,10
  86530536,    101750,      2667,0,-16,1975,-1034,-886,-1524,2802,14746,2,-1,0,0,0,0,0,496,11,11,11,10,40,10
  86830592,    101745,      2660,0,-16,1974,-1033,-885,-1496,2834,14764,1,-1,0,0,0,0,0,496,11,11,11,10,40,10
  87130597,    101746,      2663,0,-16,1977,-1032,-884,-1480,2818,14744,-1,-1,0,0,0,0,0,496,11,11,11,10,40,10
  87430607,    101747,      2663,0,-16,1975,-1032,-886,-1486,2826,14746,-1,-2,0,0,0,0,0,496,11,11,11,10,40,10
  87730607,    101745,      2664,0,-16,1975,-1032,-885,-1484,2786,14766,-1,-2,0,0,0,0,0,496,11,11,11,10,40,10
1099576739,    102077,      2494,0,-16,1318,-1003,18866,-1460,1900,14618,-1,-2,0,0,0,0,0,496,11,11,11,10,10,10
